docId,date,count
DOF_17039,2020-04-13,1
DOF_17097,2020-03-22,1
DOF_17470,2020-08-28,1
DOF_17614,2020-07-13,1
DOF_17617,2020-06-08,2
DOF_17789,2020-12-05,1
DOF_18318,2020-11-06,1
DOF_18566,2020-09-23,1
DOF_18952,2020-09-22,1
DOF_19126,2020-08-29,1
DOF_19347,2020-05-15,1
DOF_19349,2020-02-14,1
DOF_19351,2020-12-05,1
DOF_19365,2020-05-19,1
DOF_19366,2020-02-14,1
DOF_19457,2020-05-18,1
DOF_19765,2020-08-23,1
DOF_2008,2020-08-04,1
DOF_20461,2020-06-10,1
DOF_21344,2020-05-21,1
DOF_21344,2020-10-29,1
DOF_21829,2020-02-27,1
DOF_22328,2020-05-26,1
DOF_22442,2020-10-01,1
DOF_22588,2020-12-15,1
DOF_23279,2020-11-07,1
DOF_23955,2020-05-23,1
DOF_24398,2020-01-27,1
DOF_24468,2020-01-12,1
DOF_25795,2020-11-27,1
DOF_2611,2020-10-21,2
DOF_26232,2020-04-15,1
DOF_26526,2020-07-12,1
DOF_26547,2020-07-29,2
DOF_27270,2020-06-02,1
DOF_277,2020-10-09,1
DOF_27988,2020-10-23,1
DOF_2828,2020-10-15,1
DOF_28287,2020-06-03,1
DOF_29037,2020-08-12,1
DOF_29122,2020-06-19,1
DOF_2913,2020-01-28,1
DOF_29562,2020-05-26,1
DOF_296,2020-03-29,1
DOF_30040,2020-06-23,1
DOF_3041,2020-02-19,1
DOF_30642,2020-01-17,1
DOF_31009,2020-02-13,1
DOF_31024,2020-03-15,1
DOF_31070,2020-01-02,1
DOF_31860,2020-12-07,1
DOF_3188,2020-11-27,1
DOF_32550,2020-06-17,1
DOF_32551,2020-03-15,1
DOF_32599,2020-08-05,1
DOF_32650,2020-05-16,1
DOF_32745,2020-06-25,1
DOF_3302,2020-05-14,1
DOF_33153,2020-12-08,2
DOF_33156,2020-10-28,1
DOF_33413,2020-06-30,1
DOF_3422,2020-01-10,1
DOF_34230,2020-02-03,1
DOF_34238,2020-09-01,1
DOF_34347,2020-09-14,1
DOF_34399,2020-04-15,1
DOF_34490,2020-08-04,1
DOF_34617,2020-10-08,1
DOF_34759,2020-08-17,1
DOF_35018,2020-06-03,1
DOF_35370,2020-01-24,1
DOF_3543,2020-07-30,1
DOF_3558,2020-07-21,1
DOF_35701,2020-04-15,1
DOF_35803,2020-11-14,1
DOF_36032,2020-10-15,1
DOF_36087,2020-10-01,1
DOF_36586,2020-07-03,1
DOF_36969,2020-03-15,1
DOF_37001,2020-10-08,1
DOF_37152,2020-01-06,1
DOF_37347,2020-05-26,1
DOF_37361,2020-11-15,1
DOF_37653,2020-09-30,1
DOF_37826,2020-09-28,1
DOF_38047,2020-07-28,1
DOF_38103,2020-02-08,3
DOF_3840,2020-01-05,1
DOF_38799,2020-07-21,1
DOF_38824,2020-12-24,1
DOF_39143,2020-10-07,1
DOF_39177,2020-10-07,1
DOF_39657,2020-04-10,1
DOF_40020,2020-09-15,1
DOF_40072,2020-05-19,1
DOF_40112,2020-07-17,2
DOF_40486,2020-05-18,1
DOF_40712,2020-02-19,1
DOF_40897,2020-03-06,1
DOF_41159,2020-10-01,1
DOF_41276,2020-07-13,1
DOF_41311,2020-07-02,1
DOF_41535,2020-04-23,1
DOF_41658,2020-05-19,1
DOF_41661,2020-08-09,1
DOF_41778,2020-07-03,1
DOF_41786,2020-09-02,1
DOF_42055,2020-11-27,1
DOF_42183,2020-03-20,1
DOF_43100,2020-02-20,1
DOF_43100,2020-06-16,1
DOF_43100,2020-10-02,1
DOF_43763,2020-05-19,1
DOF_43797,2020-07-17,1
DOF_43798,2020-06-23,3
DOF_43844,2020-05-16,1
DOF_43876,2020-11-02,2
DOF_43891,2020-11-19,1
DOF_43896,2020-09-07,1
DOF_44055,2020-05-19,2
DOF_44191,2020-11-16,2
DOF_44311,2020-07-13,1
DOF_44311,2020-11-08,1
DOF_44332,2020-05-25,1
DOF_44417,2020-10-03,2
DOF_44939,2020-08-28,1
DOF_45355,2020-04-28,1
DOF_45446,2020-03-25,1
DOF_45447,2020-03-25,1
DOF_45537,2020-03-29,1
DOF_45674,2020-03-25,1
DOF_4574,2020-05-10,1
DOF_45771,2020-07-06,1
DOF_46052,2020-07-30,1
DOF_46337,2020-01-12,1
DOF_46337,2020-03-12,1
DOF_46570,2020-09-11,1
DOF_46738,2020-07-12,1
DOF_4685,2020-09-22,1
DOF_47399,2020-02-19,1
DOF_47673,2020-04-01,1
DOF_47721,2020-09-01,1
DOF_47823,2020-09-21,1
DOF_47911,2020-12-06,1
DOF_48121,2020-09-02,1
DOF_48166,2020-10-26,1
DOF_48338,2020-09-30,1
DOF_48343,2020-03-12,2
DOF_48344,2020-10-27,1
DOF_48351,2020-11-06,1
DOF_48699,2020-11-07,1
DOF_48839,2020-06-02,1
DOF_48949,2020-07-21,1
DOF_48985,2020-06-24,1
DOF_49250,2020-01-13,1
DOF_49514,2020-07-12,1
DOF_49756,2020-11-27,1
DOF_49796,2020-01-10,1
DOF_49930,2020-09-30,1
DOF_49981,2020-03-13,1
DOF_50219,2020-04-11,1
DOF_50345,2020-05-26,1
DOF_50345,2020-09-18,1
DOF_50524,2020-07-04,1
DOF_50617,2020-06-10,1
DOF_50819,2020-05-10,1
DOF_50955,2020-11-19,2
DOF_51005,2020-06-11,1
DOF_51023,2020-08-22,1
DOF_51024,2020-08-05,1
DOF_51044,2020-03-09,1
DOF_51045,2020-06-10,1
DOF_51047,2020-06-10,1
DOF_51085,2020-11-09,1
DOF_51088,2020-01-29,1
DOF_5110,2020-12-19,1
DOF_51158,2020-01-25,1
DOF_51159,2020-08-02,1
DOF_51171,2020-08-16,1
DOF_51185,2020-09-30,1
DOF_51190,2020-08-16,1
DOF_51201,2020-03-29,1
DOF_51209,2020-03-03,1
DOF_51215,2020-07-29,1
DOF_51216,2020-07-05,1
DOF_51221,2020-03-23,1
DOF_51222,2020-01-24,1
DOF_51222,2020-04-15,1
DOF_51260,2020-03-03,1
DOF_51303,2020-04-24,1
DOF_51313,2020-11-05,1
DOF_51325,2020-11-05,2
DOF_51379,2020-05-27,1
DOF_51390,2020-06-25,1
DOF_51425,2020-02-08,1
DOF_51436,2020-01-06,1
DOF_51449,2020-07-29,1
DOF_51452,2020-07-21,3
DOF_51454,2020-03-23,1
DOF_51454,2020-07-29,1
DOF_51481,2020-02-22,1
DOF_51509,2020-11-06,1
DOF_51518,2020-08-05,1
DOF_51526,2020-07-05,1
DOF_51527,2020-05-08,1
DOF_51529,2020-09-30,1
DOF_51529,2020-11-07,1
DOF_51530,2020-11-07,1
DOF_51551,2020-08-30,3
DOF_52265,2020-02-22,1
DOF_52268,2020-06-10,1
DOF_52292,2020-12-01,1
DOF_52866,2020-03-06,1
DOF_52869,2020-05-23,1
DOF_52877,2020-07-23,1
DOF_52878,2020-07-23,1
DOF_52884,2020-12-16,1
DOF_52885,2020-07-17,1
DOF_52885,2020-10-30,1
DOF_52891,2020-08-02,1
DOF_52899,2020-06-30,1
DOF_53163,2020-10-01,1
DOF_53526,2020-01-20,1
DOF_53551,2020-12-17,1
DOF_5378,2020-11-17,1
DOF_53829,2020-08-03,1
DOF_54866,2020-11-30,1
DOF_55260,2020-11-27,1
DOF_5546,2020-07-05,1
DOF_56123,2020-07-03,1
DOF_56900,2020-04-12,1
DOF_57288,2020-03-23,1
DOF_57288,2020-04-29,1
DOF_57289,2020-07-13,1
DOF_57298,2020-06-02,1
DOF_57376,2020-10-01,1
DOF_58447,2020-03-29,1
DOF_58460,2020-07-16,1
DOF_58561,2020-05-01,1
DOF_58563,2020-05-01,1
DOF_58783,2020-08-05,1
DOF_58794,2020-06-30,1
DOF_59225,2020-06-12,2
DOF_59567,2020-09-05,1
DOF_596,2020-10-29,1
DOF_59619,2020-10-02,2
DOF_5979,2020-01-12,1
DOF_60345,2020-05-27,2
DOF_60345,2020-12-16,1
DOF_60648,2020-05-26,1
DOF_60804,2020-03-22,1
DOF_61117,2020-11-11,1
DOF_61165,2020-06-28,2
DOF_61554,2020-04-27,1
DOF_61648,2020-04-14,1
DOF_61653,2020-04-29,1
DOF_6181,2020-07-25,1
DOF_62591,2020-10-02,1
DOF_62705,2020-07-30,1
DOF_62720,2020-09-25,1
DOF_63115,2020-12-15,1
DOF_63211,2020-10-01,1
DOF_64272,2020-04-11,1
DOF_64583,2020-06-11,1
DOF_64704,2020-05-24,1
DOF_64840,2020-05-26,1
DOF_64861,2020-06-15,1
DOF_64872,2020-03-23,1
DOF_64879,2020-08-16,2
DOF_64892,2020-07-22,1
DOF_64893,2020-01-06,1
DOF_64894,2020-01-06,1
DOF_65136,2020-03-07,1
DOF_65650,2020-09-23,1
DOF_65864,2020-11-12,1
DOF_65919,2020-03-29,1
DOF_65919,2020-08-16,1
DOF_65924,2020-06-02,1
DOF_66118,2020-07-22,1
DOF_66134,2020-04-24,1
DOF_66138,2020-04-23,1
DOF_66143,2020-01-15,1
DOF_66143,2020-10-18,1
DOF_66160,2020-12-24,4
DOF_66174,2020-04-13,1
DOF_66183,2020-04-13,1
DOF_67351,2020-02-08,1
DOF_67487,2020-07-17,1
DOF_68146,2020-11-06,1
DOF_6825,2020-07-06,1
DOF_68427,2020-04-15,1
DOF_68726,2020-03-04,1
DOF_68937,2020-07-15,1
DOF_68952,2020-04-29,1
DOF_68965,2020-01-15,1
DOF_68965,2020-04-22,1
DOF_68965,2020-10-18,1
DOF_69216,2020-07-21,2
DOF_694,2020-07-03,1
DOF_69683,2020-05-29,1
DOF_70039,2020-01-06,1
DOF_701,2020-04-27,1
DOF_70133,2020-06-17,1
DOF_70133,2020-08-18,1
DOF_70187,2020-05-19,1
DOF_70525,2020-10-12,1
DOF_70593,2020-06-23,1
DOF_70632,2020-03-13,1
DOF_70656,2020-03-09,1
DOF_70874,2020-06-15,1
DOF_71082,2020-09-23,1
DOF_71343,2020-07-09,1
DOF_71401,2020-06-03,1
DOF_71536,2020-05-14,1
DOF_71536,2020-11-14,1
DOF_71537,2020-07-24,1
DOF_71598,2020-10-16,1
DOF_71606,2020-10-16,3
DOF_71612,2020-02-08,1
DOF_71775,2020-03-28,1
DOF_71776,2020-06-15,1
DOF_71777,2020-06-15,1
DOF_71779,2020-06-01,1
DOF_71786,2020-04-19,1
DOF_71907,2020-06-30,3
DOF_72133,2020-05-19,1
DOF_7226,2020-12-23,1
DOF_72603,2020-07-13,1
DOF_72680,2020-04-15,1
DOF_73040,2020-07-06,1
DOF_73414,2020-08-29,1
DOF_73832,2020-03-20,1
DOF_74041,2020-03-02,1
DOF_7408,2020-11-17,1
DOF_74333,2020-06-14,1
DOF_74344,2020-07-28,1
DOF_74382,2020-08-04,1
DOF_74467,2020-09-25,1
DOF_74484,2020-05-10,1
DOF_74728,2020-01-12,1
DOF_74728,2020-08-18,1
DOF_74763,2020-01-12,1
DOF_74763,2020-07-06,1
DOF_74763,2020-08-18,1
DOF_74903,2020-03-22,1
DOF_74928,2020-05-25,1
DOF_74932,2020-08-12,1
DOF_74942,2020-08-05,1
DOF_75016,2020-08-17,1
DOF_75088,2020-03-15,2
DOF_75094,2020-06-23,1
DOF_75131,2020-07-21,1
DOF_7534,2020-03-22,1
DOF_75690,2020-10-21,1
DOF_75906,2020-03-17,1
DOF_75906,2020-07-27,1
DOF_76387,2020-11-13,1
DOF_76527,2020-03-08,1
DOF_76750,2020-03-06,1
DOF_76972,2020-12-03,1
DOF_76978,2020-01-05,1
DOF_77,2020-10-21,1
DOF_77012,2020-01-02,2
DOF_77030,2020-08-24,1
DOF_77192,2020-05-17,1
DOF_77220,2020-09-17,1
DOF_77251,2020-04-14,1
DOF_77259,2020-05-01,1
DOF_77703,2020-12-02,1
DOF_7793,2020-06-23,2
DOF_77948,2020-05-26,1
DOF_78005,2020-09-21,1
DOF_78006,2020-09-21,1
DOF_78443,2020-02-13,1
DOF_78446,2020-02-13,1
DOF_78494,2020-08-21,1
DOF_78495,2020-01-10,1
DOF_78502,2020-03-08,1
DOF_78502,2020-11-14,1
DOF_78503,2020-05-14,1
DOF_78506,2020-01-10,1
DOF_78517,2020-04-20,1
DOF_78519,2020-10-29,2
DOF_78520,2020-05-08,1
DOF_78785,2020-11-06,1
DOF_78840,2020-08-29,1
DOF_78840,2020-12-15,1
DOF_79123,2020-07-02,1
DOF_79485,2020-01-03,1
DOF_79502,2020-05-18,1
DOF_79513,2020-01-12,1
DOF_79519,2020-01-13,2
DOF_79534,2020-03-07,1
DOF_79656,2020-01-19,3
DOF_79662,2020-03-25,1
DOF_79670,2020-10-18,1
DOF_79692,2020-12-10,1
DOF_80218,2020-05-19,1
DOF_80752,2020-04-29,1
DOF_81039,2020-07-22,1
DOF_81039,2020-09-22,1
DOF_81192,2020-05-17,1
DOF_81194,2020-05-17,2
DOF_81264,2020-02-14,1
DOF_81580,2020-10-06,1
DOF_81582,2020-09-21,1
DOF_8215,2020-01-31,1
DOF_82407,2020-01-12,1
DOF_8268,2020-01-27,1
DOF_82936,2020-07-21,1
DOF_8296,2020-08-12,1
DOF_83230,2020-03-16,3
DOF_8333,2020-09-10,1
DOF_8341,2020-05-27,1
DOF_83592,2020-07-15,1
DOF_83593,2020-02-26,1
DOF_83611,2020-01-10,1
DOF_83611,2020-02-26,1
DOF_83827,2020-06-05,2
DOF_83827,2020-09-01,1
DOF_83969,2020-07-21,1
DOF_83996,2020-08-04,1
DOF_84131,2020-03-28,2
DOF_84131,2020-09-23,1
DOF_84376,2020-01-02,2
DOF_84378,2020-01-02,1
DOF_84531,2020-07-06,1
DOF_84579,2020-04-27,1
DOF_84580,2020-08-17,1
DOF_84586,2020-01-27,1
DOF_84591,2020-03-01,1
DOF_84732,2020-02-19,1
DOF_85373,2020-10-01,1
DOF_85443,2020-08-28,1
DOF_85600,2020-07-13,1
DOF_85615,2020-06-03,1
DOF_85863,2020-01-15,1
DOF_85864,2020-11-29,2
DOF_85946,2020-10-03,1
DOF_86160,2020-04-05,1
DOF_86249,2020-09-04,1
DOF_86449,2020-08-29,3
DOF_86462,2020-06-02,1
DOF_86571,2020-06-17,1
DOF_8687,2020-12-24,2
DOF_86900,2020-03-07,1
DOF_87008,2020-10-17,1
DOF_87029,2020-05-18,1
DOF_87042,2020-09-14,1
DOF_87046,2020-11-29,1
DOF_87102,2020-11-12,1
DOF_87229,2020-03-03,1
DOF_87600,2020-09-23,1
DOF_87600,2020-09-30,1
DOF_87636,2020-12-20,1
DOF_87677,2020-03-29,1
DOF_87706,2020-07-16,1
DOF_87832,2020-09-21,1
DOF_87866,2020-11-09,1
DOF_87871,2020-02-19,1
DOF_87906,2020-03-07,1
DOF_87928,2020-02-27,1
DOF_8802,2020-11-02,1
DOF_88101,2020-09-07,1
DOF_88179,2020-12-09,1
DOF_88637,2020-11-06,1
DOF_88982,2020-09-15,1
DOF_88986,2020-03-06,1
DOF_89135,2020-11-22,1
DOF_89137,2020-06-07,1
DOF_89137,2020-08-04,1
DOF_89159,2020-06-19,1
DOF_89183,2020-02-19,1
DOF_89264,2020-08-08,1
DOF_89460,2020-10-07,1
DOF_89471,2020-04-05,1
DOF_8948,2020-07-01,1
DOF_89499,2020-05-17,1
DOF_89502,2020-02-06,1
DOF_89708,2020-10-05,1
DOF_89726,2020-11-19,1
DOF_89737,2020-11-19,2
DOF_89745,2020-08-17,1
DOF_89758,2020-01-25,1
DOF_89759,2020-05-03,1
DOF_89863,2020-06-05,2
DOF_89863,2020-10-13,1
DOF_89929,2020-10-09,1
DOF_89990,2020-06-21,1
DOF_90027,2020-06-02,1
DOF_90071,2020-09-04,1
DOF_90076,2020-11-19,2
DOF_90087,2020-04-29,1
DOF_90097,2020-04-02,1
DOF_90098,2020-12-09,3
DOF_90150,2020-01-05,1
DOF_90150,2020-05-04,1
DOF_90167,2020-09-11,1
DOF_90179,2020-12-02,1
DOF_90184,2020-08-18,1
DOF_90188,2020-10-01,2
DOF_90190,2020-05-29,1
DOF_90190,2020-10-01,1
DOF_90200,2020-08-30,1
DOF_90205,2020-08-18,1
DOF_90226,2020-09-07,1
DOF_90226,2020-12-02,2
DOF_90227,2020-09-07,1
DOF_90227,2020-12-02,1
DOF_90232,2020-08-28,1
DOF_90235,2020-08-28,2
DOF_90243,2020-12-02,1
DOF_90287,2020-02-06,1
DOF_90289,2020-10-12,1
DOF_90294,2020-09-24,1
DOF_90296,2020-08-11,1
DOF_90324,2020-08-17,1
DOF_90334,2020-05-09,1
DOF_90346,2020-05-25,1
DOF_90366,2020-04-15,1
DOF_90374,2020-01-11,1
DOF_90377,2020-08-18,1
DOF_90414,2020-10-27,1
DOF_90433,2020-04-03,1
DOF_90452,2020-03-25,1
DOF_90468,2020-07-03,1
DOF_90471,2020-08-13,1
DOF_90498,2020-05-08,2
DOF_90498,2020-05-24,1
DOF_90499,2020-02-22,1
DOF_90523,2020-07-20,1
DOF_90559,2020-10-15,1
DOF_90590,2020-07-22,1
DOF_90608,2020-12-09,1
DOF_90625,2020-07-24,1
DOF_90629,2020-09-07,1
DOF_90648,2020-04-24,1
DOF_90672,2020-10-23,1
DOF_90699,2020-10-09,1
DOF_90722,2020-12-08,1
DOF_90729,2020-04-20,1
DOF_90749,2020-01-02,2
DOF_90756,2020-03-28,2
DOF_90765,2020-08-23,1
DOF_90776,2020-01-18,1
DOF_90791,2020-07-02,1
DOF_90812,2020-07-11,1
DOF_90830,2020-08-05,1
DOF_90844,2020-06-29,1
DOF_90872,2020-05-10,1
DOF_90880,2020-06-03,1
DOF_90903,2020-03-08,1
DOF_90904,2020-03-08,1
DOF_90923,2020-11-10,1
DOF_90948,2020-03-07,1
DOF_90951,2020-12-17,1
DOF_90956,2020-06-25,1
DOF_90978,2020-10-29,1
DOF_90980,2020-12-08,1
DOF_90982,2020-09-24,2
DOF_90985,2020-05-10,1
DOF_90988,2020-05-10,1
DOF_91038,2020-01-20,1
DOF_91038,2020-07-20,1
DOF_91048,2020-01-06,1
DOF_91058,2020-04-21,1
DOF_91140,2020-12-17,1
DOF_91146,2020-07-20,2
DOF_91148,2020-09-01,1
DOF_91159,2020-09-04,1
DOF_91160,2020-09-04,1
DOF_91162,2020-04-25,1
DOF_91197,2020-06-10,1
DOF_91211,2020-07-29,1
DOF_91375,2020-06-14,1
DOF_91377,2020-04-02,3
DOF_91378,2020-04-02,1
DOF_91480,2020-06-30,1
DOF_91485,2020-07-05,1
DOF_91489,2020-07-05,2
DOF_91491,2020-08-05,2
DOF_91499,2020-02-01,1
DOF_91581,2020-01-05,1
DOF_91587,2020-07-29,1
DOF_91616,2020-09-12,2
DOF_91625,2020-03-02,2
DOF_91680,2020-07-06,1
DOF_91683,2020-01-02,2
DOF_91694,2020-07-24,1
DOF_91696,2020-02-18,2
DOF_91708,2020-06-23,1
DOF_91713,2020-05-09,1
DOF_91718,2020-11-23,1
DOF_91729,2020-02-01,1
DOF_91744,2020-03-27,1
DOF_91745,2020-03-27,2
DOF_91746,2020-01-02,1
DOF_91748,2020-01-02,1
DOF_91806,2020-04-19,1
DOF_91813,2020-08-17,2
DOF_91817,2020-04-16,1
DOF_91905,2020-11-09,1
DOF_91907,2020-01-25,1
DOF_92163,2020-02-14,1
DOF_92163,2020-07-05,1
DOF_92172,2020-08-15,1
DOF_92174,2020-02-14,1
DOF_92186,2020-05-14,1
DOF_92191,2020-04-18,1
DOF_92191,2020-05-14,1
DOF_92191,2020-11-14,1
DOF_92196,2020-10-29,1
DOF_92212,2020-05-16,1
DOF_92226,2020-09-24,1
DOF_92237,2020-06-03,1
DOF_92261,2020-03-07,1
DOF_92261,2020-07-17,1
DOF_92285,2020-09-28,1
DOF_92300,2020-12-09,3
DOF_92303,2020-09-28,1
DOF_92313,2020-04-24,1
DOF_92320,2020-05-21,1
DOF_92331,2020-03-09,1
DOF_92356,2020-09-04,4
DOF_92371,2020-12-16,1
DOF_92372,2020-06-25,1
DOF_92372,2020-07-23,1
DOF_92373,2020-02-01,1
DOF_92373,2020-07-17,1
DOF_92394,2020-11-09,1
DOF_92409,2020-04-29,1
DOF_92413,2020-10-10,1
DOF_92418,2020-01-06,1
DOF_92421,2020-12-08,1
DOF_92433,2020-12-14,1
DOF_92436,2020-12-14,2
DOF_92457,2020-03-09,1
DOF_92461,2020-03-16,1
DOF_92467,2020-12-12,1
DOF_9247,2020-04-04,1
DOF_92475,2020-11-28,1
DOF_92489,2020-07-09,1
DOF_92524,2020-04-27,1
DOF_92528,2020-03-23,1
DOF_9264,2020-08-20,1
DOF_93168,2020-07-05,1
DOF_93215,2020-07-03,1
DOF_93244,2020-03-13,1
DOF_935,2020-01-13,1
DOF_9369,2020-08-05,2
DOF_93793,2020-12-24,1
DOF_94138,2020-01-17,1
DOF_94548,2020-04-27,1
DOF_94680,2020-07-05,1
DOF_94804,2020-06-02,1
DOF_94872,2020-08-22,1
DOF_94905,2020-01-20,1
DOF_94905,2020-07-21,1
DOF_94905,2020-08-03,1
DOF_94905,2020-08-11,2
DOF_94906,2020-03-03,1
DOF_95002,2020-04-05,2
DOF_95014,2020-11-15,1
DOF_95017,2020-01-06,1
DOF_95106,2020-12-20,2
DOF_9566,2020-11-07,1
DOF_9815,2020-04-19,1
DOF_9815,2020-10-13,1
DOF_9940,2020-03-29,1
DOF_9940,2020-10-13,2
DOF_99804,2020-11-12,1
DOF_99887,2020-06-17,1
DOF_99931,2020-09-12,1
DOF_99968,2020-03-23,2
DOF_99975,2020-05-09,1
EPB_267190,2020-04-05,1
EPB_274111,2020-07-23,1
EPB_277527,2020-06-22,1
EPB_291658,2020-08-02,1
EPB_309311,2020-05-23,1
EPB_309311,2020-06-29,1
EPB_309311,2020-07-17,2
EPB_355423,2020-02-06,2
EPB_360351,2020-11-13,1
EPB_373658,2020-05-23,1
EPB_396955,2020-04-11,1
EPB_397609,2020-03-06,1
EPB_397609,2020-06-13,2
EPB_397609,2020-06-22,1
EPB_421272,2020-01-27,1
EPB_425661,2020-05-18,1
EPB_428761,2020-04-27,1
EPB_432287,2020-03-16,1
EPB_437043,2020-04-27,1
EPB_451994,2020-02-08,1
EPB_472515,2020-02-06,1
EPB_473594,2020-09-25,1
EPB_477645,2020-06-05,4
EPB_485455,2020-06-25,1
EPB_485455,2020-07-13,1
EPB_498787,2020-05-05,1
EPB_501810,2020-03-09,1
EPB_501810,2020-07-15,1
EPB_502340,2020-10-31,1
EPB_534550,2020-01-01,2
EPB_561403,2020-08-18,1
EPB_568452,2020-12-20,1
EPB_583309,2020-04-11,1
EPB_584541,2020-07-28,2
EPB_585749,2020-06-18,1
EPB_591701,2020-07-22,1
EPB_607434,2020-04-11,1
EPB_613117,2020-03-14,2
EPB_615591,2020-01-10,1
EPB_618127,2020-07-21,1
EPB_628134,2020-03-28,1
EPB_631236,2020-04-13,3
EPB_642903,2020-05-18,2
EPB_643288,2020-11-09,3
EPB_647108,2020-03-14,1
EPB_650837,2020-02-06,1
EPB_661634,2020-10-31,2
EPB_667101,2020-08-08,1
EPB_675003,2020-06-20,1
EPB_677594,2020-08-08,1
EPB_683758,2020-04-11,1
EPB_687590,2020-12-17,1
EPB_688744,2020-04-11,1
EPB_694153,2020-04-26,1
EPB_698073,2020-01-27,1
EPB_700371,2020-07-28,2
EPB_704428,2020-10-05,1
EPB_708636,2020-01-10,1
EPB_708637,2020-01-10,1
EPB_715895,2020-03-24,1
EPB_719211,2020-08-19,1
EPB_719509,2020-09-25,1
EPB_719828,2020-07-19,1
EPB_722322,2020-09-04,1
EPB_722322,2020-09-14,1
EPB_727432,2020-03-09,1
EPB_736645,2020-12-04,1
EPB_736816,2020-08-29,1
EPB_737029,2020-04-12,1
EPB_738255,2020-08-22,1
EPB_739469,2020-08-09,1
EPB_741309,2020-11-20,1
EPB_741365,2020-07-22,1
EPB_745057,2020-01-26,1
EPB_751324,2020-11-12,1
ESUZ_13983,2020-12-06,2
ESUZ_15343,2020-06-06,1
ESUZ_17313,2020-07-20,2
ESUZ_17313,2020-07-28,1
ESUZ_26587,2020-05-12,1
ESUZ_27740,2020-03-07,1
ESUZ_44019,2020-07-14,1
ESUZ_46408,2020-01-14,1
ESUZ_47018,2020-12-03,2
ESUZ_48882,2020-01-14,1
ESUZ_48885,2020-12-03,1
ESUZ_48900,2020-12-05,1
ESU_10393,2020-12-13,1
ESU_10774,2020-04-28,1
ESU_11823,2020-09-03,1
ESU_11974,2020-06-06,2
ESU_14253,2020-08-14,1
ESU_15703,2020-09-03,1
ESU_15792,2020-01-08,1
ESU_15850,2020-07-23,2
ESU_1739,2020-08-22,1
ESU_1739,2020-12-17,3
ESU_18213,2020-01-05,1
ESU_19226,2020-05-18,1
ESU_19448,2020-01-08,1
ESU_19502,2020-10-23,1
ESU_20037,2020-12-02,1
ESU_20328,2020-11-19,1
ESU_21538,2020-11-17,1
ESU_24431,2020-11-22,1
ESU_24619,2020-04-09,1
ESU_24956,2020-01-23,2
ESU_24956,2020-01-28,1
ESU_24956,2020-04-21,1
ESU_24956,2020-06-29,1
ESU_24956,2020-10-11,2
ESU_26733,2020-03-12,1
ESU_2911,2020-01-12,1
ESU_2942,2020-04-28,2
ESU_29892,2020-04-28,1
ESU_30851,2020-03-13,1
ESU_31010,2020-03-13,2
ESU_3228,2020-09-30,1
ESU_3228,2020-12-17,1
ESU_32994,2020-06-30,1
ESU_33246,2020-10-11,1
ESU_3421,2020-04-09,1
ESU_36911,2020-02-15,2
ESU_36911,2020-05-28,1
ESU_36911,2020-06-11,1
ESU_36911,2020-07-02,1
ESU_36911,2020-09-19,1
ESU_37359,2020-05-07,1
ESU_3889,2020-10-30,1
ESU_38948,2020-05-07,1
ESU_39009,2020-09-15,1
ESU_4000,2020-04-12,1
ESU_4006,2020-06-24,1
ESU_4006,2020-07-06,2
ESU_4006,2020-08-16,1
ESU_40169,2020-04-09,1
ESU_40480,2020-04-09,1
ESU_40860,2020-05-17,1
ESU_4098,2020-03-09,1
ESU_4144,2020-01-12,3
ESU_42599,2020-04-28,1
ESU_42932,2020-05-17,2
ESU_42944,2020-07-13,1
ESU_43711,2020-03-05,1
ESU_43711,2020-11-26,1
ESU_44189,2020-10-07,1
ESU_44455,2020-05-17,1
ESU_44636,2020-02-15,1
ESU_44636,2020-05-06,2
ESU_44636,2020-08-25,1
ESU_44906,2020-05-05,1
ESU_44906,2020-08-16,1
ESU_45456,2020-10-23,1
ESU_45499,2020-07-02,1
ESU_47458,2020-01-23,1
ESU_47458,2020-01-28,1
ESU_48496,2020-04-03,1
ESU_5608,2020-08-14,1
ESU_6176,2020-06-06,2
ESU_6705,2020-09-03,1
ESU_7391,2020-07-23,1
ESU_7391,2020-10-11,1
ESU_7391,2020-11-18,1
ESU_7927,2020-08-28,1
ESU_7927,2020-10-28,1
ESU_7927,2020-11-09,1
ESU_834,2020-04-09,1
ESU_8658,2020-03-23,2
ESU_9136,2020-01-08,1
ESU_9612,2020-12-12,1
EXPZ_301403,2020-04-12,1
EXPZ_309311,2020-03-17,1
EXPZ_309311,2020-12-14,2
EXPZ_333336,2020-03-01,1
EXPZ_358248,2020-01-27,3
EXPZ_411584,2020-03-26,1
EXPZ_430676,2020-05-12,1
EXPZ_448884,2020-12-10,2
EXPZ_456450,2020-04-21,1
EXPZ_458467,2020-05-25,1
EXPZ_503029,2020-07-14,1
EXPZ_549184,2020-12-26,1
EXPZ_551537,2020-05-25,1
EXPZ_577886,2020-01-30,1
EXPZ_668004,2020-10-06,1
EXPZ_676715,2020-04-28,1
EXPZ_712119,2020-05-03,2
EXPZ_723444,2020-05-03,1
EXPZ_728096,2020-10-18,2
EXPZ_728560,2020-03-16,1
EXPZ_730611,2020-07-14,2
EXPZ_730942,2020-03-09,1
EXPZ_731309,2020-03-09,2
EXPZ_741518,2020-06-30,2
EXPZ_751244,2020-05-25,1
